,winner_ht,loser_ht,w_#ServePoints,w_%1stServesIn,w_%1stWon,w_%2ndWon,w_#bpFaced,l_#ServePoints,l_%1stServesIn,l_%1stWon,l_%2ndWon,l_#bpFaced
171599,178.0,183.0,67.0,64,72,62,4.0,72.0,44,59,50,9.0
171600,188.0,193.0,54.0,64,80,47,7.0,48.0,47,69,28,5.0
171601,188.0,178.0,58.0,75,81,42,2.0,59.0,69,63,50,5.0
171602,188.0,193.0,48.0,52,88,69,2.0,54.0,57,77,39,5.0
171603,185.0,188.0,47.0,59,75,78,0.0,52.0,57,70,45,6.0
171604,188.0,180.0,66.0,69,82,65,2.0,70.0,62,75,50,4.0
171605,170.0,175.0,110.0,60,65,54,7.0,114.0,56,70,38,10.0
171606,180.0,193.0,87.0,56,73,50,6.0,93.0,48,64,50,8.0
171607,188.0,188.0,93.0,56,73,65,7.0,92.0,47,75,50,6.0
171608,183.0,188.0,105.0,57,70,64,5.0,125.0,59,72,50,9.0
171609,175.0,183.0,102.0,44,77,56,11.0,94.0,60,66,59,9.0
171610,211.0,201.0,75.0,50,92,72,0.0,86.0,68,84,40,1.0
171611,193.0,,53.0,56,70,69,2.0,48.0,62,50,55,7.0
171612,183.0,190.0,79.0,70,71,47,7.0,69.0,52,63,36,6.0
171613,183.0,190.0,95.0,55,69,61,8.0,93.0,65,72,59,8.0
171614,193.0,188.0,60.0,58,85,64,3.0,66.0,56,78,44,5.0
171615,188.0,185.0,43.0,58,84,66,0.0,46.0,60,50,55,7.0
171616,170.0,180.0,64.0,56,77,64,5.0,78.0,48,73,40,7.0
171617,188.0,180.0,47.0,51,87,65,0.0,43.0,58,60,55,4.0
171618,183.0,175.0,88.0,56,66,52,6.0,105.0,48,64,50,11.0
171619,211.0,203.0,116.0,56,80,50,9.0,118.0,50,72,52,18.0
171620,193.0,183.0,89.0,53,79,46,8.0,83.0,48,60,60,9.0
171621,206.0,183.0,51.0,76,71,50,5.0,55.0,54,56,28,9.0
171622,193.0,188.0,90.0,63,82,66,1.0,91.0,68,75,55,4.0
171623,170.0,188.0,46.0,65,86,87,0.0,56.0,58,75,47,3.0
171624,211.0,183.0,57.0,61,80,63,2.0,54.0,62,79,40,4.0
171625,206.0,193.0,56.0,66,86,52,2.0,68.0,47,62,58,8.0
171626,193.0,170.0,75.0,62,85,57,4.0,83.0,51,65,70,9.0
171627,206.0,211.0,77.0,64,92,66,0.0,96.0,58,73,57,7.0
171628,193.0,206.0,79.0,62,81,66,4.0,82.0,56,91,38,2.0
171629,180.0,183.0,54.0,74,80,57,2.0,66.0,56,72,34,6.0
171630,188.0,178.0,35.0,42,93,55,0.0,50.0,44,54,28,11.0
171631,183.0,175.0,81.0,45,86,47,2.0,90.0,55,66,52,12.0
171632,190.0,183.0,36.0,66,87,66,0.0,44.0,68,56,7,8.0
171633,180.0,175.0,80.0,68,61,52,9.0,63.0,63,60,34,8.0
171634,190.0,188.0,69.0,53,83,50,4.0,82.0,51,69,42,15.0
171635,188.0,188.0,58.0,65,76,70,2.0,71.0,50,75,45,5.0
171636,188.0,188.0,64.0,54,77,48,5.0,73.0,68,57,30,9.0
171637,188.0,188.0,59.0,59,80,66,2.0,83.0,60,64,45,6.0
171638,188.0,180.0,61.0,62,71,52,2.0,63.0,44,78,34,9.0
171639,185.0,188.0,90.0,54,79,41,7.0,103.0,44,78,38,8.0
171640,211.0,193.0,45.0,57,88,68,0.0,56.0,48,77,55,3.0
171641,180.0,193.0,97.0,67,81,43,5.0,93.0,69,73,53,1.0
171642,183.0,188.0,77.0,50,82,63,1.0,75.0,46,82,47,5.0
171643,208.0,190.0,75.0,69,80,60,2.0,71.0,66,76,45,3.0
171644,190.0,180.0,69.0,63,70,52,7.0,59.0,52,58,42,7.0
171645,188.0,188.0,41.0,48,90,61,4.0,44.0,43,68,20,5.0
171646,188.0,198.0,67.0,61,80,57,2.0,62.0,58,75,46,6.0
171647,185.0,188.0,77.0,55,86,67,1.0,86.0,51,68,45,8.0
171648,188.0,211.0,77.0,48,86,60,4.0,60.0,61,78,60,3.0
171649,180.0,183.0,73.0,61,80,60,2.0,76.0,55,66,64,3.0
171650,208.0,190.0,91.0,57,86,48,4.0,75.0,77,72,58,3.0
171651,188.0,188.0,106.0,70,68,54,9.0,119.0,53,57,54,15.0
171652,188.0,185.0,55.0,65,91,52,4.0,55.0,58,68,52,5.0
171653,208.0,180.0,30.0,53,81,57,0.0,34.0,73,68,11,5.0
171654,188.0,188.0,74.0,54,85,47,5.0,83.0,61,66,53,4.0
171655,208.0,188.0,70.0,61,76,59,1.0,59.0,62,81,40,4.0
171656,198.0,188.0,72.0,58,85,66,0.0,101.0,69,67,54,7.0
171657,185.0,190.0,57.0,66,78,47,1.0,61.0,67,56,50,8.0
171658,188.0,183.0,47.0,53,88,63,0.0,53.0,62,66,50,6.0
171659,191.0,185.0,64.0,64,73,56,4.0,62.0,54,70,46,7.0
171660,183.0,185.0,57.0,68,69,77,4.0,68.0,48,66,54,8.0
171661,183.0,180.0,87.0,58,74,55,4.0,88.0,64,75,48,5.0
171662,193.0,203.0,96.0,52,80,60,8.0,112.0,68,70,45,14.0
171663,188.0,185.0,86.0,62,83,53,5.0,97.0,45,65,58,7.0
171664,185.0,190.0,49.0,61,80,36,5.0,63.0,61,46,33,16.0
171665,190.0,185.0,100.0,66,66,47,10.0,117.0,55,69,38,16.0
171666,173.0,190.0,97.0,52,68,54,9.0,105.0,62,72,33,11.0
171667,183.0,188.0,88.0,56,78,39,7.0,79.0,64,72,32,10.0
171668,180.0,185.0,107.0,70,80,53,5.0,95.0,68,75,50,6.0
171669,188.0,196.0,57.0,68,64,55,5.0,53.0,71,68,46,3.0
171670,175.0,172.0,71.0,60,51,67,9.0,63.0,61,56,37,12.0
171671,180.0,193.0,61.0,70,76,38,5.0,55.0,56,67,37,7.0
171672,193.0,193.0,41.0,56,78,66,1.0,54.0,57,61,30,8.0
171673,178.0,173.0,58.0,55,75,69,2.0,60.0,66,65,40,7.0
171674,175.0,188.0,114.0,78,57,36,16.0,84.0,55,61,40,12.0
171675,198.0,188.0,49.0,61,80,73,2.0,52.0,59,64,47,6.0
171676,178.0,185.0,66.0,60,82,65,5.0,83.0,71,61,58,14.0
171677,180.0,180.0,48.0,45,63,61,6.0,38.0,57,27,37,7.0
171678,183.0,175.0,36.0,63,78,61,0.0,36.0,50,44,11,10.0
171679,178.0,188.0,49.0,55,85,68,1.0,48.0,68,60,60,4.0
171680,175.0,188.0,41.0,53,81,52,1.0,61.0,70,51,22,12.0
171681,185.0,193.0,74.0,47,71,58,4.0,44.0,63,85,37,2.0
171682,178.0,196.0,72.0,50,77,55,4.0,115.0,49,61,48,13.0
171683,188.0,188.0,46.0,71,78,84,0.0,55.0,69,47,64,9.0
171684,196.0,196.0,105.0,53,73,44,10.0,83.0,51,65,57,10.0
171685,178.0,173.0,84.0,59,70,55,6.0,85.0,56,68,51,8.0
171686,185.0,188.0,43.0,74,81,72,2.0,58.0,55,65,30,7.0
171687,190.0,193.0,55.0,54,73,60,3.0,59.0,59,54,45,10.0
171688,198.0,185.0,71.0,59,76,51,4.0,72.0,66,72,37,5.0
171689,191.0,188.0,66.0,68,77,42,5.0,70.0,55,82,29,10.0
171690,183.0,183.0,58.0,70,75,70,3.0,62.0,61,65,45,5.0
171691,193.0,188.0,66.0,56,89,48,7.0,63.0,66,64,52,7.0
171692,185.0,190.0,61.0,57,85,38,2.0,74.0,56,54,53,8.0
171693,183.0,173.0,69.0,50,68,61,7.0,71.0,53,52,51,9.0
171694,188.0,180.0,85.0,58,72,51,4.0,97.0,57,66,41,13.0
171695,180.0,175.0,48.0,62,73,66,2.0,62.0,58,55,50,11.0
171696,193.0,178.0,63.0,71,68,72,6.0,60.0,68,53,52,7.0
171697,198.0,175.0,66.0,46,83,51,5.0,61.0,70,58,50,9.0
171699,178.0,183.0,69.0,56,79,53,4.0,62.0,58,52,76,3.0
171700,185.0,175.0,107.0,62,68,55,12.0,106.0,69,75,43,9.0
171701,188.0,178.0,49.0,65,81,82,0.0,47.0,59,89,42,3.0
171702,178.0,196.0,111.0,60,62,52,12.0,95.0,44,73,50,7.0
171703,190.0,185.0,41.0,56,69,77,2.0,42.0,69,41,61,9.0
171704,198.0,191.0,84.0,67,82,48,2.0,91.0,70,64,33,9.0
171705,183.0,193.0,60.0,61,89,65,4.0,66.0,68,66,57,3.0
171706,185.0,183.0,64.0,73,72,29,6.0,78.0,71,60,40,9.0
171707,188.0,180.0,82.0,63,71,46,9.0,72.0,59,55,58,4.0
171708,193.0,198.0,98.0,67,75,62,2.0,95.0,61,63,62,3.0
171709,178.0,180.0,50.0,62,74,52,2.0,54.0,62,50,45,10.0
171710,188.0,185.0,39.0,61,75,60,1.0,51.0,60,38,35,10.0
171711,190.0,178.0,72.0,52,71,44,7.0,82.0,52,55,38,12.0
171712,198.0,183.0,81.0,65,69,42,7.0,87.0,55,58,48,8.0
171713,185.0,188.0,71.0,70,68,57,4.0,65.0,49,65,63,7.0
171714,178.0,193.0,119.0,50,70,67,5.0,115.0,60,82,47,6.0
171715,190.0,188.0,76.0,65,78,73,3.0,93.0,61,64,50,6.0
171716,198.0,185.0,97.0,67,69,65,4.0,103.0,70,68,66,9.0
171717,190.0,178.0,50.0,76,81,58,0.0,50.0,60,60,45,3.0
171718,190.0,198.0,126.0,50,71,48,12.0,143.0,72,62,35,23.0
171719,178.0,185.0,89.0,58,69,64,5.0,106.0,77,59,45,13.0
171720,188.0,183.0,74.0,43,84,54,5.0,59.0,55,75,34,4.0
171721,188.0,183.0,46.0,63,79,70,2.0,48.0,39,52,44,9.0
171722,188.0,190.0,49.0,61,80,57,1.0,54.0,48,65,39,6.0
171723,185.0,175.0,73.0,63,76,40,7.0,80.0,55,65,58,11.0
171724,188.0,190.0,74.0,56,78,59,2.0,79.0,56,66,58,8.0
171725,211.0,188.0,111.0,55,79,55,4.0,100.0,64,81,63,2.0
171726,180.0,198.0,110.0,56,75,60,8.0,94.0,59,78,57,6.0
171727,188.0,196.0,73.0,57,64,58,7.0,75.0,37,89,46,10.0
171728,193.0,185.0,62.0,64,75,63,3.0,57.0,52,70,48,4.0
171729,198.0,193.0,50.0,62,90,68,0.0,45.0,57,84,47,2.0
171730,188.0,188.0,59.0,55,84,65,1.0,88.0,63,66,56,12.0
171731,190.0,198.0,86.0,67,84,50,3.0,109.0,62,60,58,8.0
171732,183.0,185.0,98.0,62,65,67,8.0,102.0,51,73,48,9.0
171733,183.0,193.0,64.0,42,74,48,5.0,79.0,46,72,28,12.0
171734,193.0,188.0,45.0,84,84,57,0.0,65.0,75,61,50,5.0
171735,190.0,183.0,95.0,56,75,48,9.0,92.0,65,73,53,11.0
171736,173.0,198.0,93.0,68,76,44,6.0,93.0,51,79,42,12.0
171737,206.0,178.0,52.0,75,82,53,2.0,52.0,44,56,51,5.0
171738,183.0,193.0,53.0,58,74,72,5.0,56.0,48,66,41,5.0
171739,193.0,185.0,74.0,66,79,48,4.0,59.0,50,70,51,3.0
171740,180.0,185.0,69.0,47,78,47,7.0,66.0,51,58,50,7.0
171741,185.0,183.0,86.0,72,79,29,6.0,109.0,62,67,34,11.0
171742,203.0,180.0,39.0,58,73,68,1.0,36.0,61,72,57,2.0
171743,185.0,208.0,51.0,72,81,85,0.0,61.0,65,67,52,5.0
171744,183.0,188.0,89.0,58,69,54,8.0,76.0,47,63,60,3.0
171745,188.0,188.0,100.0,62,75,65,5.0,109.0,61,71,52,8.0
171746,188.0,185.0,82.0,56,71,66,2.0,95.0,62,77,41,6.0
171747,188.0,211.0,76.0,60,91,56,1.0,79.0,58,78,66,7.0
171748,185.0,180.0,68.0,64,77,58,5.0,59.0,49,79,46,5.0
171749,188.0,193.0,114.0,59,82,50,7.0,112.0,66,78,40,2.0
171750,198.0,188.0,51.0,50,84,52,1.0,47.0,46,68,36,7.0
171751,196.0,190.0,69.0,62,93,42,2.0,78.0,50,82,41,6.0
171752,185.0,183.0,48.0,52,80,52,4.0,65.0,55,52,44,11.0
171753,193.0,183.0,54.0,68,75,52,6.0,46.0,47,54,33,8.0
171754,173.0,190.0,63.0,65,68,59,2.0,51.0,58,73,33,6.0
171755,196.0,206.0,73.0,64,85,61,0.0,76.0,69,84,47,1.0
171756,178.0,183.0,54.0,70,76,50,6.0,62.0,64,57,40,6.0
171757,193.0,180.0,85.0,64,81,50,3.0,91.0,50,76,55,5.0
171758,203.0,185.0,51.0,60,80,55,2.0,55.0,58,68,43,10.0
171759,190.0,185.0,48.0,50,83,58,2.0,53.0,66,51,50,5.0
171760,188.0,183.0,56.0,64,91,50,1.0,58.0,48,71,63,3.0
171761,188.0,188.0,82.0,58,75,64,6.0,64.0,67,83,38,4.0
171762,188.0,185.0,44.0,68,83,50,3.0,49.0,67,63,12,8.0
171763,198.0,196.0,76.0,56,93,51,5.0,95.0,62,69,52,14.0
171765,196.0,173.0,71.0,53,81,54,2.0,59.0,64,63,38,5.0
171766,193.0,178.0,95.0,57,76,57,6.0,96.0,65,69,51,4.0
171767,190.0,203.0,59.0,49,75,56,2.0,58.0,58,61,33,9.0
171768,188.0,188.0,65.0,67,81,66,3.0,63.0,73,76,29,3.0
171769,198.0,188.0,19.0,57,90,75,0.0,25.0,60,66,30,4.0
171770,196.0,185.0,48.0,64,93,64,0.0,62.0,56,77,44,7.0
171771,190.0,193.0,63.0,63,85,43,2.0,52.0,55,82,39,3.0
171772,198.0,188.0,86.0,44,73,58,4.0,97.0,67,61,62,6.0
171773,190.0,196.0,56.0,62,74,66,3.0,48.0,60,82,26,4.0
171774,198.0,190.0,58.0,58,82,62,2.0,64.0,67,72,52,8.0
171775,181.0,183.0,85.0,57,81,44,6.0,87.0,49,67,54,8.0
171776,183.0,188.0,40.0,65,80,78,0.0,55.0,56,67,29,4.0
171777,180.0,185.0,62.0,54,85,67,3.0,74.0,58,76,38,9.0
171778,170.0,183.0,50.0,62,74,52,4.0,40.0,45,50,22,6.0
171779,196.0,173.0,64.0,68,81,45,7.0,85.0,49,66,51,12.0
171780,193.0,188.0,54.0,61,81,57,1.0,49.0,63,70,38,5.0
171781,188.0,193.0,77.0,53,80,50,7.0,101.0,63,75,29,10.0
171782,188.0,172.0,68.0,57,74,55,5.0,51.0,66,55,47,6.0
171783,198.0,188.0,80.0,60,70,59,4.0,99.0,55,76,40,11.0
171784,183.0,183.0,87.0,50,65,60,5.0,88.0,60,83,42,5.0
171785,193.0,190.0,55.0,43,79,54,5.0,50.0,46,47,55,6.0
171786,185.0,175.0,64.0,43,71,55,5.0,56.0,71,55,43,8.0
171787,183.0,170.0,92.0,61,73,34,7.0,86.0,56,59,45,14.0
171788,183.0,185.0,77.0,55,69,55,4.0,83.0,61,64,46,11.0
171789,185.0,185.0,78.0,42,81,57,6.0,83.0,48,65,44,7.0
171790,175.0,178.0,63.0,61,74,66,2.0,59.0,44,76,45,2.0
171791,183.0,181.0,86.0,50,76,65,8.0,95.0,53,70,50,10.0
171792,183.0,183.0,90.0,41,75,52,9.0,108.0,61,69,40,10.0
171793,180.0,185.0,43.0,51,86,61,1.0,52.0,53,57,41,6.0
171794,170.0,183.0,72.0,44,65,65,4.0,60.0,43,76,35,4.0
171795,188.0,196.0,53.0,52,75,72,0.0,47.0,61,65,38,4.0
171796,188.0,193.0,82.0,46,68,54,8.0,78.0,57,60,42,7.0
171797,193.0,188.0,55.0,56,80,58,2.0,58.0,63,59,52,7.0
171798,198.0,188.0,113.0,58,86,42,10.0,93.0,46,81,50,4.0
171799,198.0,203.0,64.0,68,86,60,1.0,84.0,59,74,52,6.0
171801,188.0,193.0,56.0,57,87,62,2.0,71.0,43,61,55,7.0
171802,180.0,185.0,60.0,56,88,50,3.0,62.0,32,65,47,9.0
171803,183.0,188.0,103.0,51,69,57,8.0,92.0,57,62,58,7.0
171804,183.0,183.0,86.0,56,69,48,8.0,90.0,56,60,43,12.0
171805,185.0,190.0,104.0,57,83,38,11.0,113.0,55,71,40,14.0
171806,185.0,175.0,99.0,64,60,68,10.0,113.0,57,66,50,12.0
171807,183.0,183.0,84.0,67,64,51,11.0,91.0,53,61,38,13.0
171808,180.0,170.0,46.0,60,89,50,0.0,65.0,53,60,36,12.0
171809,188.0,188.0,79.0,56,82,58,3.0,70.0,72,72,63,2.0
171810,193.0,198.0,63.0,57,80,55,1.0,63.0,46,79,41,7.0
171811,185.0,198.0,26.0,50,76,38,3.0,25.0,60,46,60,2.0
171812,188.0,180.0,65.0,58,81,55,4.0,73.0,58,60,53,7.0
171813,183.0,183.0,77.0,62,81,48,6.0,78.0,64,66,39,9.0
171814,185.0,185.0,58.0,65,68,60,8.0,44.0,50,54,22,6.0
171815,183.0,180.0,43.0,69,86,76,0.0,55.0,63,54,60,6.0
171816,193.0,188.0,77.0,51,85,45,3.0,109.0,55,73,38,11.0
171817,188.0,185.0,72.0,61,77,53,7.0,59.0,55,69,50,6.0
171818,183.0,185.0,62.0,58,69,53,4.0,62.0,56,60,40,7.0
171819,183.0,193.0,93.0,56,71,60,4.0,93.0,52,73,43,7.0
171820,188.0,183.0,78.0,55,69,54,9.0,76.0,64,67,40,8.0
171821,188.0,183.0,98.0,61,76,71,2.0,112.0,60,79,43,2.0
171822,188.0,203.0,114.0,62,69,62,12.0,117.0,53,63,40,20.0
171823,198.0,193.0,151.0,58,59,49,19.0,186.0,56,61,40,29.0
171824,185.0,183.0,94.0,68,71,56,7.0,83.0,67,67,51,9.0
171825,183.0,190.0,70.0,55,66,58,5.0,90.0,43,48,33,16.0
171826,206.0,188.0,144.0,61,79,53,11.0,153.0,68,73,58,9.0
171827,178.0,183.0,182.0,50,75,48,15.0,187.0,51,71,51,20.0
171828,185.0,185.0,111.0,49,63,58,7.0,124.0,53,66,48,10.0
171829,188.0,185.0,68.0,55,81,63,1.0,66.0,51,67,34,7.0
171830,188.0,183.0,74.0,59,95,53,1.0,91.0,52,66,51,13.0
171831,183.0,190.0,158.0,50,82,49,12.0,154.0,57,71,50,11.0
171832,193.0,183.0,78.0,57,82,57,2.0,62.0,46,68,48,8.0
171833,203.0,170.0,89.0,59,83,52,4.0,96.0,63,63,42,13.0
171834,185.0,193.0,158.0,53,77,39,15.0,169.0,56,75,37,20.0
171835,190.0,188.0,120.0,62,76,55,4.0,138.0,54,68,44,11.0
171836,193.0,178.0,147.0,51,76,41,11.0,143.0,55,69,50,12.0
171837,198.0,178.0,82.0,50,87,53,4.0,86.0,44,68,37,14.0
171838,185.0,188.0,76.0,57,81,50,5.0,81.0,62,60,33,12.0
171839,190.0,185.0,120.0,55,64,52,11.0,111.0,39,65,46,14.0
171840,185.0,188.0,139.0,52,73,50,10.0,130.0,46,78,44,17.0
171841,188.0,185.0,133.0,56,69,50,11.0,142.0,53,71,40,16.0
171842,185.0,183.0,103.0,42,79,49,9.0,120.0,51,64,44,15.0
171843,185.0,183.0,123.0,52,78,49,13.0,118.0,55,70,39,9.0
171844,190.0,190.0,144.0,59,74,63,11.0,164.0,53,77,43,13.0
171845,183.0,188.0,161.0,67,70,38,15.0,151.0,55,67,38,16.0
171846,193.0,193.0,87.0,68,83,59,2.0,94.0,45,83,45,8.0
171847,188.0,178.0,154.0,56,75,41,20.0,126.0,52,68,48,13.0
171848,183.0,188.0,103.0,47,77,51,6.0,96.0,39,63,51,10.0
171849,180.0,175.0,144.0,59,63,47,17.0,119.0,53,67,41,13.0
171850,196.0,180.0,147.0,49,71,55,14.0,140.0,73,63,45,17.0
171851,183.0,183.0,61.0,55,76,62,7.0,66.0,50,69,33,8.0
171852,183.0,183.0,96.0,53,80,44,9.0,114.0,56,54,52,17.0
171853,196.0,196.0,86.0,55,87,60,3.0,91.0,57,73,43,9.0
171854,185.0,183.0,146.0,67,62,59,11.0,141.0,58,66,53,17.0
171855,175.0,185.0,144.0,65,68,50,14.0,130.0,43,75,45,14.0
171856,188.0,193.0,92.0,52,64,50,10.0,105.0,60,45,34,20.0
171857,180.0,198.0,150.0,46,82,50,9.0,133.0,46,72,46,10.0
171858,188.0,185.0,162.0,58,67,53,17.0,157.0,55,68,57,14.0
171859,198.0,170.0,106.0,53,71,59,7.0,98.0,56,67,48,8.0
171860,178.0,188.0,190.0,50,66,50,20.0,208.0,46,66,49,25.0
171861,175.0,180.0,32.0,43,85,44,1.0,36.0,47,58,52,3.0
171862,193.0,181.0,82.0,60,86,53,3.0,100.0,59,59,58,13.0
171863,188.0,190.0,96.0,57,87,58,3.0,103.0,66,71,47,6.0
171864,185.0,183.0,134.0,47,79,49,8.0,163.0,48,68,45,18.0
171865,172.0,193.0,130.0,60,67,56,16.0,161.0,55,64,42,18.0
171866,198.0,196.0,104.0,61,78,57,4.0,126.0,55,70,48,12.0
171867,175.0,193.0,111.0,58,72,56,8.0,110.0,55,57,55,12.0
171868,183.0,180.0,105.0,68,73,36,11.0,121.0,52,69,37,17.0
171869,183.0,188.0,100.0,49,77,64,4.0,102.0,59,72,51,5.0
171870,178.0,178.0,89.0,55,73,67,7.0,110.0,58,62,34,13.0
171871,198.0,173.0,112.0,46,76,60,5.0,114.0,65,62,48,13.0
171872,185.0,178.0,69.0,50,77,52,2.0,58.0,50,41,31,12.0
171873,190.0,178.0,66.0,56,72,58,5.0,65.0,46,70,37,6.0
171874,208.0,180.0,171.0,67,90,50,5.0,191.0,53,83,59,8.0
171875,183.0,193.0,127.0,56,65,54,12.0,127.0,48,68,45,14.0
171876,193.0,175.0,193.0,58,69,44,25.0,162.0,56,71,44,12.0
171877,188.0,180.0,115.0,46,75,56,8.0,129.0,54,65,47,13.0
171878,188.0,188.0,27.0,44,75,46,2.0,23.0,65,66,50,2.0
171879,185.0,173.0,65.0,52,82,61,5.0,60.0,58,42,36,16.0
171880,188.0,188.0,93.0,59,81,47,5.0,91.0,67,57,50,16.0
171881,188.0,183.0,101.0,62,76,50,5.0,100.0,51,70,42,11.0
171882,183.0,185.0,78.0,56,68,70,2.0,78.0,56,56,41,8.0
171883,183.0,183.0,71.0,45,87,61,5.0,66.0,62,60,28,10.0
171884,190.0,185.0,117.0,51,75,54,8.0,114.0,70,66,41,12.0
171885,190.0,196.0,70.0,58,82,65,0.0,83.0,59,67,32,13.0
171887,183.0,185.0,111.0,52,65,50,13.0,83.0,67,44,62,11.0
171888,206.0,178.0,125.0,56,92,55,4.0,121.0,61,77,57,5.0
171889,188.0,185.0,99.0,50,86,55,8.0,113.0,55,68,50,16.0
171890,188.0,183.0,113.0,52,84,50,6.0,149.0,50,68,52,25.0
171891,203.0,193.0,100.0,56,76,54,4.0,116.0,50,75,43,15.0
171892,185.0,190.0,64.0,68,68,80,1.0,81.0,64,53,37,12.0
171893,198.0,193.0,67.0,41,85,69,2.0,78.0,55,55,42,10.0
171894,185.0,190.0,81.0,55,66,58,7.0,79.0,45,58,30,12.0
171895,185.0,188.0,123.0,60,71,44,12.0,131.0,56,64,42,15.0
171896,185.0,185.0,124.0,56,78,55,8.0,144.0,52,69,45,11.0
171897,183.0,190.0,109.0,63,73,50,6.0,119.0,57,60,40,17.0
171898,193.0,188.0,88.0,70,72,76,2.0,107.0,57,62,60,12.0
171899,183.0,180.0,111.0,52,84,54,9.0,127.0,61,67,55,9.0
171900,183.0,196.0,95.0,50,79,59,9.0,103.0,50,63,52,9.0
171901,183.0,196.0,169.0,55,74,50,19.0,153.0,56,67,49,18.0
171902,185.0,175.0,80.0,67,72,61,9.0,90.0,50,53,53,9.0
171903,188.0,180.0,135.0,54,74,49,9.0,128.0,49,76,47,10.0
171904,198.0,188.0,88.0,67,84,48,4.0,84.0,57,68,44,10.0
171905,175.0,178.0,146.0,59,71,45,16.0,157.0,53,60,43,20.0
171906,193.0,188.0,78.0,61,93,63,0.0,112.0,59,77,35,12.0
171907,185.0,172.0,83.0,48,80,55,4.0,82.0,63,48,56,11.0
171908,175.0,198.0,132.0,59,73,53,14.0,140.0,62,65,46,14.0
171909,183.0,183.0,124.0,51,81,55,11.0,107.0,65,60,56,12.0
171910,178.0,198.0,126.0,55,81,41,8.0,111.0,62,82,33,16.0
171911,190.0,185.0,85.0,49,83,60,5.0,85.0,52,68,52,8.0
171912,208.0,183.0,121.0,66,77,50,6.0,103.0,69,73,48,5.0
171913,188.0,193.0,104.0,48,74,51,7.0,105.0,61,60,45,12.0
171914,185.0,188.0,118.0,65,67,51,14.0,112.0,54,80,37,7.0
171915,188.0,188.0,146.0,61,76,42,7.0,141.0,60,67,49,15.0
171916,183.0,183.0,173.0,61,66,38,15.0,178.0,61,56,43,20.0
171917,190.0,190.0,86.0,43,78,65,6.0,99.0,48,62,49,12.0
171918,188.0,183.0,13.0,61,100,80,0.0,25.0,40,50,60,2.0
171919,188.0,206.0,131.0,55,80,51,7.0,109.0,63,79,52,4.0
171920,188.0,203.0,112.0,58,80,58,7.0,106.0,59,77,44,15.0
171921,185.0,198.0,74.0,58,86,70,0.0,72.0,48,74,48,6.0
171922,185.0,185.0,82.0,64,71,48,6.0,77.0,49,60,35,15.0
171923,185.0,183.0,164.0,56,68,52,14.0,150.0,64,73,47,13.0
171924,193.0,183.0,76.0,56,86,42,6.0,92.0,50,65,36,16.0
171925,183.0,183.0,119.0,43,69,55,9.0,126.0,58,68,40,16.0
171926,185.0,188.0,135.0,51,72,47,15.0,131.0,55,69,41,14.0
171927,198.0,175.0,92.0,56,80,55,5.0,86.0,60,63,50,12.0
171928,185.0,193.0,77.0,54,80,48,7.0,94.0,59,60,47,10.0
171929,183.0,175.0,166.0,60,78,52,8.0,193.0,55,68,51,17.0
171930,178.0,190.0,113.0,46,67,62,10.0,92.0,51,61,48,12.0
171931,208.0,188.0,88.0,54,79,70,1.0,93.0,49,71,61,5.0
171932,188.0,185.0,117.0,59,72,48,10.0,118.0,72,60,40,18.0
171933,190.0,183.0,116.0,53,79,50,6.0,145.0,55,61,46,18.0
171934,188.0,188.0,82.0,62,74,45,6.0,89.0,64,52,31,15.0
171935,188.0,185.0,135.0,53,83,44,4.0,128.0,62,67,45,13.0
171936,185.0,185.0,162.0,45,66,57,11.0,150.0,59,71,49,14.0
171937,193.0,183.0,102.0,72,66,50,5.0,70.0,35,44,51,11.0
171938,198.0,185.0,50.0,52,80,50,3.0,46.0,71,57,38,3.0
171939,183.0,185.0,135.0,60,73,56,10.0,120.0,50,65,46,15.0
171940,178.0,208.0,93.0,60,83,70,2.0,94.0,68,76,46,7.0
171941,190.0,188.0,74.0,52,79,54,6.0,81.0,61,52,35,11.0
171942,188.0,188.0,50.0,57,82,57,2.0,59.0,55,69,26,9.0
171943,193.0,185.0,75.0,62,85,60,0.0,92.0,56,75,32,9.0
171944,183.0,198.0,118.0,56,76,64,6.0,122.0,58,76,50,10.0
171945,178.0,190.0,131.0,59,71,43,15.0,141.0,54,68,39,13.0
171946,188.0,193.0,106.0,64,67,52,11.0,111.0,54,61,37,20.0
171947,183.0,178.0,116.0,62,76,50,15.0,122.0,58,73,37,13.0
171948,183.0,188.0,164.0,56,70,51,17.0,123.0,51,77,53,10.0
171949,190.0,193.0,168.0,60,63,46,18.0,160.0,67,66,51,18.0
171950,193.0,,65.0,73,72,52,5.0,52.0,53,28,25,12.0
171951,193.0,190.0,180.0,65,72,49,14.0,185.0,61,68,50,20.0
171952,196.0,,111.0,64,75,43,6.0,102.0,54,64,54,8.0
171953,172.0,188.0,71.0,73,69,73,5.0,77.0,45,65,30,10.0
171954,188.0,183.0,136.0,63,77,52,6.0,134.0,73,72,38,9.0
171955,185.0,185.0,69.0,75,75,70,2.0,104.0,66,63,48,15.0
171956,191.0,,61.0,55,73,70,4.0,76.0,71,66,40,11.0
171957,174.0,,113.0,66,61,50,19.0,117.0,64,57,26,20.0
171958,185.0,189.0,74.0,63,76,55,8.0,82.0,78,45,33,11.0
